subId,crCount,faCount,hitCount,missCount,totalSearchTime,accuracy_rate,inverse_efficiency,expTrialsStartDate
09559e331b5eecacf76e1d806f37925e7c467b249cd3efc3707b7459a991d3db,0.4166666666666667,0.125,0.375,0.125,7242.388888888889,0.76,95.29459064327484,09-10-2024
09dc3cb260417b6c004cde29176ab2bb4814028b20f0d30fe55324bc2d5f9579,0.5,0.0,0.4305555555555556,0.06944444444444445,5995.958333333333,0.9305555555555556,64.43417910447761,09-10-2024
0a2bff3ccd0958a7af2518a1f575ef36b2057b338af5ebb49c1417bfc1ed5be6,0.5,0.0,0.2777777777777778,0.2222222222222222,6082.819444444444,0.7777777777777778,78.20767857142856,08-12-2024
0a6742e093aa0ccdda2e780b99799a34b6f6ed22e72e1cae1768cc64c8f30753,0.3333333333333333,0.3611111111111111,0.1111111111111111,0.3888888888888889,3204.152777777778,0.37209302325581395,86.11160590277777,08-12-2024
0aafae8247c246a41d4a9f05649d6ee17cc0d121995b8131ad550e8757d74a63,0.5,0.0,0.4166666666666667,0.08333333333333333,6366.194444444444,0.9166666666666667,69.44939393939393,09-11-2024
0ac780311982914fb401aa7c51d72bc6d835c44d53a70761baa146a7c0a8cc9d,0.4583333333333333,0.09722222222222222,0.3888888888888889,0.1111111111111111,7174.152777777777,0.8026315789473684,89.38288706739527,09-19-2024
0b967d79f7f5228f691b99f5bd5d363f29524188313325c814d50e06ecbfed0a,0.4861111111111111,0.013888888888888888,0.4166666666666667,0.08333333333333333,7815.027777777777,0.9027777777777778,86.56646153846152,08-12-2024
0bbcdc8829cdcf121c3ce5b11d2338b7ec3aa5cb9f3e2505df5a7a28fcc42d29,0.013888888888888888,0.9166666666666666,0.013888888888888888,0.4861111111111111,2537.527777777778,0.01941747572815534,1306.8268055555554,09-16-2024
0c27bda6df52f30ef278ab77aac93f056b659060f599bf9b0985920803201be0,0.5,0.0,0.4166666666666667,0.08333333333333333,6254.111111111111,0.9166666666666667,68.22666666666666,08-15-2024
0c4331a34f3e72b32b6a19b9e091c512a454bf35e404f1a011020c2fcbc629ff,0.4722222222222222,0.06944444444444445,0.3888888888888889,0.1111111111111111,6775.888888888889,0.8266666666666667,81.96639784946235,08-15-2024
0c576e713c2e2d4cb71eb597b895ce3c2bb19b5557949bef877fe3c54f9a8392,0.5,0.0,0.4027777777777778,0.09722222222222222,4955.777777777777,0.9027777777777778,54.89476923076922,08-08-2024
0c9661b2a4ea2b5f43ae829ca3964bc133ee6ac5a1c68c5f99f7fd735a75145b,0.5,0.0,0.4027777777777778,0.09722222222222222,5210.958333333333,0.9027777777777778,57.72138461538461,09-19-2024
0cb452000029d7b73d5483cf74f5b50d3f90df0a7bdf8dc45df99d7b125cca96,0.5,0.0,0.3472222222222222,0.1527777777777778,4792.569444444444,0.8472222222222222,56.56803278688525,08-13-2024
0cb4f45fec8c5aee8569f1fd1797c687f3e2a5785a0e5f89008981aedf46b8ce,0.5,0.013888888888888888,0.4305555555555556,0.06944444444444445,6320.361111111111,0.9178082191780823,68.863635986733,09-22-2024
0d71b2139ccaecf053111d42e96f2e245f338ddd8829184b535ebdb1d1295d8f,0.5,0.0,0.4444444444444444,0.05555555555555555,6030.763888888889,0.9444444444444444,63.855147058823526,08-12-2024
0dbdc812161c08a1bae374fcb72d22d30788e313bd032c1e1483c98747cbfa5c,0.4027777777777778,0.1388888888888889,0.375,0.125,6325.194444444444,0.7466666666666666,84.7124255952381,09-19-2024
0df62ac3544edcbf810649f3d43746b7c08a87a5013b512008bb2fcec10f178a,0.5,0.0,0.3611111111111111,0.1388888888888889,6717.013888888889,0.8611111111111112,78.00403225806451,08-14-2024
0df743adfe94b0f1b0e40e9fdb78a8e08edfa4c2cf3ca44ccf3fcf596b165d44,0.4722222222222222,0.05555555555555555,0.3472222222222222,0.1527777777777778,6135.611111111111,0.7972972972972974,76.95512241054612,09-17-2024
0e1ea5ee1cef7755afa3f0e6e9f73925e5bb1f8c8eecc796a035aa13935328f1,0.0,0.9166666666666666,0.06944444444444445,0.4305555555555556,3633.4166666666665,0.04901960784313726,741.2169999999999,09-20-2024
0e79047a933dcd9d3a9b02896b95920ff9caa81e8f022b24bca976339649359d,0.5,0.0,0.4444444444444444,0.05555555555555555,5756.125,0.9444444444444444,60.94720588235294,09-12-2024
0e98b9447ac83b849168b2582a95ec835ec92738b5d0bc8c5bd647ac0275992c,0.5,0.0,0.4444444444444444,0.05555555555555555,5025.402777777777,0.9444444444444444,53.21014705882352,08-19-2024
0eac920c926e5d57f7bdf9f9dd52c59f69b49b6ee8422d48c6eea64b3f6f768c,0.4722222222222222,0.041666666666666664,0.4166666666666667,0.08333333333333333,6874.402777777777,0.8767123287671232,78.41115668402777,08-13-2024
0ec574fd048b107612a1e8abeb409d64f2f2d56faf34cb42608f10b2641de067,0.4722222222222222,0.027777777777777776,0.4166666666666667,0.08333333333333333,5847.916666666667,0.8888888888888888,65.7890625,08-12-2024
0f2760d12f01e0ae77a940ad2944e37f274fb2272440cec4f5367fb6f4678fc3,0.5,0.0,0.3472222222222222,0.1527777777777778,6051.444444444444,0.8472222222222222,71.42688524590164,09-10-2024
0f281da25f4a479d8ffc892b58455160fdce5e829d87f3323531a8c168dc20e0,0.5,0.0,0.4027777777777778,0.09722222222222222,4535.222222222223,0.9027777777777778,50.23630769230769,08-26-2024
0fb737c54df80b3073e01ff6f30e6445d13b1e1dcac511e335189b29b0f0ada2,0.5,0.0,0.3888888888888889,0.1111111111111111,3609.375,0.8888888888888888,40.60546875,08-12-2024
0fba502b7ac6ed4958a48aef4f5394ddcd83d70cebe026b53c7b2f009faeb05d,0.3333333333333333,0.2222222222222222,0.3611111111111111,0.1388888888888889,6342.472222222223,0.6578947368421052,96.4055777777778,09-19-2024
0fd025de7bc308327fdad7df2dd8654bf590576a690661f9631c790fb9d3369e,0.4861111111111111,0.013888888888888888,0.4444444444444444,0.05555555555555555,6575.152777777777,0.9305555555555556,70.65835820895522,09-20-2024
0fdd61f0237248e086fce3ff41d93968983e07bd7ab5bcb823673fad5530586d,0.5,0.0,0.3611111111111111,0.1388888888888889,5698.875,0.8611111111111112,66.18048387096773,09-23-2024
102e3645afcc856eeb18b67bf9a0f12d6798b0c75f860ccb6362036e55ccc55a,0.4722222222222222,0.041666666666666664,0.2638888888888889,0.2361111111111111,5681.875,0.7260273972602741,78.25978773584905,09-20-2024
10b1f567b45d55bbeb1846880bdc8e906ca9d242352c86f49a2ad505d1137e1a,0.4861111111111111,0.013888888888888888,0.4722222222222222,0.027777777777777776,9149.958333333334,0.9583333333333333,95.47782608695653,08-08-2024
10b518f8c5e9bfdf3b461efd56b18ecd22d6bd49f81427f3e627ba591e904a3b,0.3611111111111111,0.2361111111111111,0.25,0.25,6930.444444444444,0.5569620253164557,124.4329797979798,09-22-2024
10fd4065a678edb8e5d82a8e6ac500120a8a6a27a8904dff0642f805c95de882,0.5,0.0,0.4027777777777778,0.09722222222222222,6797.736111111111,0.9027777777777778,75.298,08-13-2024
113fc46cd38fcacc6d667cfedc8543b1b42e7913ab0436705825366be8712fe6,0.5,0.0,0.4583333333333333,0.041666666666666664,8746.805555555555,0.9583333333333334,91.27101449275361,09-12-2024
11451242b5bf503b4032c77f767e8419db136d49bf77636f39895a516d629b74,0.4444444444444444,0.06944444444444445,0.2638888888888889,0.2361111111111111,4273.111111111111,0.6986301369863013,61.16413943355121,09-19-2024
1162d425304a6d9ff52d2708b9b575eec2853ba5bfc45cc61a5c9ad22c8232cf,0.5,0.0,0.375,0.125,8091.972222222223,0.875,92.47968253968254,08-19-2024
117304dbafff416f484f562002d30ee38c329563bf32e1ef3d3d6d45220295a1,0.5,0.0,0.4444444444444444,0.05555555555555555,6928.055555555556,0.9444444444444444,73.35588235294118,09-11-2024
11b6440fd4a9964be5eb5768f15172fec314c91978365490adf5441adb8f925e,0.4861111111111111,0.013888888888888888,0.3333333333333333,0.16666666666666666,6423.652777777777,0.8194444444444445,78.39033898305082,08-08-2024
11b8f7329678e7b4cacbac1ced85fe8b728a7879523d6ec18ebb6b9c34679141,0.4444444444444444,0.09722222222222222,0.4305555555555556,0.06944444444444445,8403.527777777777,0.84,100.04199735449735,09-10-2024
12949587bf1258af2a9492968dad572a6b0eab59cf5754a2f3f7501b0ad1654a,0.4861111111111111,0.013888888888888888,0.4305555555555556,0.06944444444444445,4614.125,0.9166666666666667,50.33590909090909,08-08-2024
12cff904719c54e052155463ba07c8f2fc36a3522589474544cc868463e910c0,0.5,0.0,0.4305555555555556,0.06944444444444445,7673.930555555556,0.9305555555555556,82.46611940298507,09-10-2024
1335d1c25a1df4f34cdaa0dcb3d9f2b2c82f4e64435fe7608b2c8572fa332cd1,0.5,0.0,0.4305555555555556,0.06944444444444445,6837.527777777777,0.9305555555555556,73.47791044776119,09-10-2024
139400c1f500fc3667e62a2372ee37ca9a829bbee2cdf8c0dcd21d817bd1cb34,0.5,0.027777777777777776,0.3333333333333333,0.16666666666666666,5804.027777777777,0.8108108108108106,71.58300925925927,09-09-2024
13b35ded34306df8c6285a39366b1a17ea2a31b29f1c6d1b3add271fc8143e71,0.5,0.0,0.4722222222222222,0.027777777777777776,6486.319444444444,0.9722222222222222,66.71642857142858,09-19-2024
13ca2ecc237289e807e107346ccd22108b9f1bd9ffbc86a1a11aa65ccc1e4b93,0.5,0.0,0.4305555555555556,0.06944444444444445,7416.277777777777,0.9305555555555556,79.69731343283581,09-17-2024
13e025d4657562c888cb73c7f92cd04c45c00540566413e5e3e755448bec0cf7,0.5,0.0,0.4305555555555556,0.06944444444444445,6822.430555555556,0.9305555555555556,73.31567164179104,09-10-2024
14a1869a81cb86f9701eac15f48c18e4ea77669e01af6ecd976d06aacf38631a,0.4583333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,7560.402777777777,0.7599999999999999,99.47898391812866,09-19-2024
14b13d2a4efd6981edbdbad21b7cb9a8e2830d7dbb8b6c42c1253c09f2eec6fa,0.5,0.0,0.3472222222222222,0.1527777777777778,5748.972222222223,0.8472222222222222,67.85672131147543,08-08-2024
14c73a7a647edaeef9adbe7d4d1f733a770fb7348737cc7a982648c2cd4cd116,0.5,0.0,0.3888888888888889,0.1111111111111111,8013.180555555556,0.8888888888888888,90.14828125000001,09-10-2024
152e3fd9d5e93b04b5ceed9f7dd12efd6cb4a39c3a3fe51703580150b65d6d6f,0.4861111111111111,0.013888888888888888,0.375,0.125,5952.25,0.8611111111111112,69.12290322580645,09-10-2024
156c8a4d67b4752ab50bba4ea6cade886a9e63b4b35d2e40d6a59114ba109816,0.5,0.0,0.4722222222222222,0.027777777777777776,7180.083333333333,0.9722222222222222,73.85228571428571,08-12-2024
15aec5727d9a58abf0869f75ef3dae747527d83d9e52967491d533d98b867c69,0.19444444444444445,0.4444444444444444,0.3055555555555556,0.19444444444444445,5898.319444444444,0.43902439024390244,134.35060956790122,09-19-2024
165b3c06cfcdef083389488b9fa0654ceece7aaf9f21f96f3946f38c10b80458,0.5,0.0,0.4027777777777778,0.09722222222222222,5746.194444444444,0.9027777777777778,63.65015384615384,09-11-2024
16862724746fd1c0eed8f47aa1947820b33e75b19c0b5c0cdccc96d91a967a24,0.5,0.013888888888888888,0.3055555555555556,0.19444444444444445,7240.555555555556,0.7945205479452055,91.13113026819923,09-16-2024
1687a61d078ab722e17bcda97e8a44f22c73671298816e52eba7668a0c017ba8,0.3472222222222222,0.2222222222222222,0.3888888888888889,0.1111111111111111,7029.013888888889,0.6883116883116883,102.11963574423478,09-16-2024
168ee0557e3e7c3bce61d686d5c85a452ca4fe5fa7f9791e49afbb0772548930,0.4305555555555556,0.08333333333333333,0.3333333333333333,0.16666666666666666,8448.722222222223,0.7534246575342464,112.1375858585859,09-20-2024
16a27d255cbe5273859ad02a47e28c853bfdc5a4eb8b01fd7b84b8a3a69ee929,0.1111111111111111,0.7083333333333334,0.1111111111111111,0.3888888888888889,2472.3888888888887,0.16842105263157894,146.79809027777776,09-10-2024
16d2a19f9de26f3a1edb80ad8955cdee1e2e3064de06d8843e3418dd5697fda6,0.3055555555555556,0.3611111111111111,0.09722222222222222,0.4027777777777778,2226.5,0.34523809523809523,64.49172413793103,08-05-2024
17cc608da18c454d2ca213127b3799c34e5e79f428124c0c729522298cfe47da,0.5,0.0,0.25,0.25,5249.777777777777,0.75,69.99703703703703,08-15-2024
17ce56b7625b6efa02f1279d6eea553c04e63710e21e1396df3c62f9a1018bc3,0.5,0.0,0.4166666666666667,0.08333333333333333,6564.277777777777,0.9166666666666667,71.61030303030302,08-13-2024
17ee64006f22aeb2b1cb74a615f6912f8db350e1663c49c057273859dc0e032c,0.25,0.3194444444444444,0.4166666666666667,0.08333333333333333,8618.888888888889,0.6233766233766235,138.26134259259257,08-08-2024
18588e496d8bc18153e65e85d0d53905eb4670a04a01cbff7218f8ab44c88810,0.5,0.0,0.375,0.125,5965.236111111111,0.875,68.17412698412699,09-21-2024
18681c1f1e076a3bdb61e895b516ecdaf2b147d26d451f2c370aa8a2aab11ce7,0.5,0.0,0.3055555555555556,0.19444444444444445,5830.25,0.8055555555555556,72.37551724137931,09-10-2024
189869f03a2064be9d3304dd85f89700b99d41905b7f51a889fbf8967c68ad16,0.5,0.0,0.3611111111111111,0.1388888888888889,4897.638888888889,0.8611111111111112,56.875806451612895,09-17-2024
18d058d6925c31a5d431e394831f3be9bf1d164e564eb8bf11bc45839614aaca,0.1111111111111111,0.5416666666666666,0.2638888888888889,0.2361111111111111,8274.694444444445,0.32530120481927716,254.37023662551437,09-10-2024
19152581a89941f72dd3fac31bbb5940d9c3f7a5df2992f291b470ba48f20d01,0.5,0.0,0.3055555555555556,0.19444444444444445,5002.305555555556,0.8055555555555556,62.09758620689655,09-09-2024
1962cc062daf620e3588a32101b92d1c751a5251e7bb2282949715bc8e340235,0.5,0.0,0.3472222222222222,0.1527777777777778,8714.263888888889,0.8472222222222222,102.85688524590165,09-19-2024
196613609998b23878f3b62e1e36d22d5e450bab2c4f82db07a4665373ff7f42,0.5,0.0,0.3333333333333333,0.16666666666666666,6612.291666666667,0.8333333333333334,79.3475,09-19-2024
19673c5d6cdd3893f2f795f4a80d040755bcd9957338f7ebd2764523a44da3b4,0.4027777777777778,0.16666666666666666,0.2638888888888889,0.2361111111111111,8329.347222222223,0.6233766233766235,133.61661168981482,09-10-2024
1989914c142498ee4c21c3030e3a3283bfe5eba961ee3d26aa51a2ff3361d8d8,0.5,0.0,0.3194444444444444,0.18055555555555555,4087.277777777778,0.8194444444444444,49.878644067796614,09-09-2024
19cc4d6bcf7e9c46783a7586914cbf8d4e60a6d0dbdc569d5390d0de6ce3357e,0.4861111111111111,0.027777777777777776,0.4444444444444444,0.05555555555555555,8274.680555555555,0.9178082191780823,90.15696724709782,09-19-2024
1a0d2a7b8a7ee789eb06bec4ae48f15d258b507d84155fd00c84cde8db6cdbde,0.5,0.0,0.375,0.125,6988.430555555556,0.875,79.86777777777777,08-13-2024
1aa51b203f5e5e09b5ccf2d622298136988dd3b38e02dce0004189142ff83e6b,0.5,0.0,0.2916666666666667,0.20833333333333334,4209.791666666667,0.7916666666666667,53.17631578947368,08-08-2024
1b26297857231ccd658a3f48cf871725bbe53769ccf41c73a06ea7ae13409934,0.5,0.0,0.4027777777777778,0.09722222222222222,4396.972222222223,0.9027777777777778,48.70492307692308,09-11-2024
1b7d3e75651428a1c69106336f7098fc828d340c271292c8affa5d0e7eccb022,0.4861111111111111,0.027777777777777776,0.375,0.125,6889.805555555556,0.8493150684931507,81.12190412186379,09-20-2024
1b890fb9ddf56a956301bdabcd7f67abca1bbaec420497ef2a677b9a8850106c,0.5,0.0,0.4166666666666667,0.08333333333333333,6193.097222222223,0.9166666666666667,67.56106060606061,08-13-2024
1c58a337a01154451ed1dde5a39c07c513cddda5e430d16dfb508c8a79c323b3,0.5,0.0,0.2777777777777778,0.2222222222222222,4754.847222222223,0.7777777777777778,61.13375,09-17-2024
1cc75cccd7d503f72cfac1aa975e1700ecb550f99d5bad19a49d61b99d2b154e,0.5,0.0,0.4027777777777778,0.09722222222222222,6421.291666666667,0.9027777777777778,71.12815384615385,09-20-2024
1cdc6781b6ef0ddb5391249ded028ef47fc0092ef0f6de92e85980c5979d4349,0.5,0.0,0.4583333333333333,0.041666666666666664,7669.75,0.9583333333333334,80.03217391304347,09-20-2024
1ce2c12c2a79478d2aceea9eb2057f5129416d03cf8d70ede64e2c227c1c936b,0.5,0.0,0.1527777777777778,0.3472222222222222,3994.2916666666665,0.6527777777777778,61.189148936170206,08-14-2024
1ce40487a29b52156678c36bec561df5ca6a197368da1e555f8220506b56afb3,0.1527777777777778,0.5138888888888888,0.2638888888888889,0.2361111111111111,4934.0,0.35714285714285715,138.152,08-26-2024
1d0b29ca6532c9b5554d1fe287ed389c80d878d855b11e8f156efa13c82d45b1,0.5,0.0,0.3472222222222222,0.1527777777777778,4189.722222222223,0.8472222222222222,49.452459016393455,09-17-2024
1d535b1ac5e576ca738dfd8d6897d03c2c55b625a30e0d8d744ffb513b26eabf,0.4861111111111111,0.013888888888888888,0.4027777777777778,0.09722222222222222,9580.944444444445,0.8888888888888888,107.78562500000001,09-16-2024
1d7079b868770140630114ba94377c50e2f161839ad01fad986c4aa368e9da52,0.5,0.0,0.3333333333333333,0.16666666666666666,4015.8888888888887,0.8333333333333334,48.19066666666666,09-17-2024
1dcb61824d48ac7ed85565cb18045db9bb4c9d24729e1fca2cc3e4b45f9697d4,0.5,0.0,0.4583333333333333,0.041666666666666664,6095.180555555556,0.9583333333333334,63.601884057971006,09-09-2024
1de25048a710f64e691483b5bda44ed1ce717ce94a3fa1065e3f035d34957d9b,0.5,0.0,0.4305555555555556,0.06944444444444445,6387.763888888889,0.9305555555555556,68.64462686567164,09-17-2024
1df2168b61e5cd3ca3d3c434bc4326dd2dbf8cb061d46aac3185aed5d0a0c080,0.5,0.0,0.375,0.125,7254.875,0.875,82.91285714285715,09-17-2024
1e511f4bf7486f60d3bddd7f666d1361f239ba541dd49b6fb01e92a978702b48,0.4861111111111111,0.013888888888888888,0.375,0.125,5747.0,0.8611111111111112,66.73935483870967,09-09-2024
1ea389f94d6cf0bd07ba73aff82016fc25450a433e8cdb6098c55e5658bd1a02,0.4722222222222222,0.041666666666666664,0.4027777777777778,0.09722222222222222,9099.222222222223,0.863013698630137,105.43543209876543,09-19-2024
1eb05ba039951d81c478121397f210f493e4da56b35e2f0c3c4e91dc939450c4,0.5,0.0,0.4305555555555556,0.06944444444444445,7152.430555555556,0.9305555555555556,76.86194029850746,09-10-2024
1ebd9ee44368df5469203b37e33992884dffd29a9b8c2461945744f4309b0b36,0.5,0.0,0.4722222222222222,0.027777777777777776,7243.180555555556,0.9722222222222222,74.50128571428571,08-13-2024
1f0f0a38a0732adfca83d61716bbdc66455c283e9ac366cc5659b7d590f113df,0.5,0.0,0.4305555555555556,0.06944444444444445,6472.722222222223,0.9305555555555556,69.55761194029851,08-19-2024
1f7e35078ff4889717928a7660233a71591d6cbf7f49f233984f8783f1db4849,0.5,0.0,0.4861111111111111,0.013888888888888888,6388.763888888889,0.9861111111111112,64.7874647887324,09-16-2024
1f9e147858feb417cd8d087f28a3aa1e65fdb4d4bc6d2fa1f934766d871daa9c,0.5,0.0,0.3055555555555556,0.19444444444444445,5162.472222222223,0.8055555555555556,64.08586206896553,09-20-2024
1ff691f8820c909975c667af04f8cf2cc618925621d6a0d476e7a34203477d1e,0.5,0.0,0.4444444444444444,0.05555555555555555,5582.847222222223,0.9444444444444444,59.112500000000004,08-20-2024
204b35f9398ad00faf3a221a925dbc8e02758fb6bc30e384d032e3d5f4ee7e94,0.5,0.0,0.3194444444444444,0.18055555555555555,4831.027777777777,0.8194444444444444,58.954915254237285,08-15-2024
206d57c4593b9425423541c21705005a223027b66508431ce69242b2bf4b1745,0.4861111111111111,0.013888888888888888,0.4166666666666667,0.08333333333333333,4363.388888888889,0.9027777777777778,48.33292307692307,09-20-2024
209c4dc6aef2fefe89db8eb389c65e06f88635cc1716cf3aa2e4f256c4466dfb,0.5,0.0,0.4444444444444444,0.05555555555555555,6108.180555555556,0.9444444444444444,64.67485294117647,09-16-2024
215541b8ef1866db7c7af678aaebd7b349f6dab94da6f1a03b7c6c8425144a5a,0.5,0.0,0.2638888888888889,0.2361111111111111,6134.25,0.7638888888888888,80.3029090909091,08-08-2024
21b10e7d7c8ae98c209c754caca82003eef03a133b200f002ec045381371dfec,0.5,0.0,0.2777777777777778,0.2222222222222222,4209.569444444444,0.7777777777777778,54.123035714285706,08-15-2024
21c25f73afcedafc229bfa40d7ca24fa2e01f618072a957fafa223bf8c1d0780,0.5,0.0,0.4444444444444444,0.05555555555555555,7924.180555555556,0.9444444444444444,83.90308823529412,08-12-2024
22dc1048dd38da8eb3cff7718f96b431587f499e7028132dd39438f7377e84ea,0.5,0.0,0.3194444444444444,0.18055555555555555,5005.944444444444,0.8194444444444444,61.08949152542373,09-18-2024
22e4c9548cb7cc9ef19432e3d527a7e849c1d00f12d09416777f706303a0c335,0.5,0.013888888888888888,0.375,0.125,8029.666666666667,0.863013698630137,93.0421693121693,08-13-2024
23302e66088c7d611ad1eca4fc6857197391710ac793a466b0d0774056a2d846,0.5,0.013888888888888888,0.3472222222222222,0.1527777777777778,5752.027777777777,0.8356164383561644,68.83574225865209,09-19-2024
233d0a9af85e36533d2a470799cb64ef9261c8bea3905c0c4f7e8b12f59d4cf8,0.5,0.0,0.4166666666666667,0.08333333333333333,7112.388888888889,0.9166666666666667,77.58969696969696,09-23-2024
240d50d7dfbf08915c597173c61c1b7a6616d4c021248707b5ae80e02aa425fe,0.0,0.8055555555555556,0.18055555555555555,0.3194444444444444,3544.5694444444443,0.13829787234042554,256.29963675213673,08-12-2024
2458fba550546c1eca62eabc2e48c1b80ecc04e380905d876a664b09c249ec60,0.4722222222222222,0.027777777777777776,0.4583333333333333,0.041666666666666664,6755.222222222223,0.9305555555555557,72.59343283582089,08-20-2024
24770c165ea9f23323f2e185611b97d1bca55180d23dcdbf6c2b731362b13977,0.5,0.027777777777777776,0.25,0.25,3846.152777777778,0.7297297297297298,52.70653806584362,09-17-2024
247c354a16cd2ad5aba3247a669ba283784c16dc28577741cdbadb02cbd138a0,0.5,0.0,0.2777777777777778,0.2222222222222222,6093.555555555556,0.7777777777777778,78.34571428571428,09-20-2024
